CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Superior Politécnico De Viseu (Portugal);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);República Checa;Ceska Zemedelska Univerzita V Praze (República Checa);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Suiza;Université De Lausanne (Suiza);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Mersin Üniversitesi (Turquía);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Alemania;Hochschule Esslingen - University Of Applied Sciences (Alemania);6;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Francia;Université De Pau Et Des Pays De L'Adour (Francia);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Pavia (Italia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bari (Italia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Lituania;Vilniaus Gedimino Technikos Universitetas (Vgtu) (Lituania);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Slaski (Polonia);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Trás-Os-Montes E Alto Douro (Portugal);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);República Checa;Ceska Zemedelska Univerzita V Praze (República Checa);0;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;No Informado;Francia;Institut Polytechnique Unilasalle (Francia);4;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Hochschule Esslingen - University Of Applied Sciences (Alemania);2;2;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;ALEMÁN - B2 (Nivel avanzado);Austria;Universität Für Bodenkultur Wien (Austria);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Agroparistech (Francia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Institut National Des Sciences Appliquées De Rouen (Francia);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Paris-Est Créteil Val De Marne (Francia);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Pau Et Des Pays De L'Adour (Francia);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;École Nationale Supérieure Des Sciences (Francia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B2 (Nivel avanzado);Suiza;Université De Lausanne (Suiza);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B1 (Nivel intermedio);Alemania;Universität Hohenheim (Alemania);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);2;2;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Mersin Üniversitesi (Turquía);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Namik Kemal University (Turquía);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B2 (Nivel avanzado);Finlandia;University Of Helsinki (Finlandia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B2 (Nivel avanzado);Francia;Institut Polytechnique Unilasalle (Francia);4;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B2 (Nivel avanzado);Lituania;Vilniaus Gedimino Technikos Universitetas (Vgtu) (Lituania);2;2;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bari (Italia);1;2;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Pavia (Italia);1;1;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;2;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;OTROS - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;OTROS - B1 (Nivel intermedio);República Checa;Ceska Zemedelska Univerzita V Praze (República Checa);1;1;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;OTROS - B2 (Nivel avanzado);Polonia;Uniwersytet Slaski (Polonia);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Instituto Superior Politécnico De Viseu (Portugal);2;3;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Complutense De Madrid (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Alcalá De Henares (España);7;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Castilla-La Mancha (España);9;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Politécnica De Madrid (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universitat Autònoma De Barcelona (España);8;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Pontificia De Salamanca (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Politécnica De Valencia (España);3;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Santiago De Compostela (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Politécnica De Cartagena (España);10;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Politécnica De Cataluña (España);3;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Valencia (Estudi General) (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Las Palmas De Gran Canaria (España);8;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Jaen (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Vigo (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Jaume I (España);3;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De León (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Burgos (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Cádiz (España);22;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Murcia (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Granada (España);8;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Málaga (España);3;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Sevilla (España);13;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Córdoba (España);3;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De La Rioja (España);9;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Cantabria (España);7;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Salamanca (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De La Coruña (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad De Valladolid (España);10;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Del País Vasco (España);8;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Rey Juan Carlos (España);3;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Rovira I Virgili (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Autónoma De Madrid (España);1;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;IN;No Informado;España;Universidad Pública De Navarra (España);4;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Jaen (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Las Palmas De Gran Canaria (España);8;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Jaume I (España);5;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De León (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Burgos (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Cádiz (España);22;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Murcia (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Granada (España);8;3;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Málaga (España);5;2;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Sevilla (España);13;1;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Córdoba (España);3;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De La Rioja (España);9;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Cantabria (España);7;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Salamanca (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De La Coruña (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Valladolid (España);10;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Del País Vasco (España);8;2;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Rey Juan Carlos (España);3;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Rovira I Virgili (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Autónoma De Madrid (España);1;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Pública De Navarra (España);4;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Complutense De Madrid (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Alcalá De Henares (España);7;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Castilla-La Mancha (España);9;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Politécnica De Madrid (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universitat Autònoma De Barcelona (España);8;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Pontificia De Salamanca (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Mondragon Unibertsitatea (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Politécnica De Valencia (España);5;1;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Santiago De Compostela (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Politécnica De Cartagena (España);10;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad Politécnica De Cataluña (España);4;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Valencia (Estudi General) (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela de Ingeniería y Arquitectura;OUT;No Informado;España;Universidad De Vigo (España);6;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela Politécnica Superior;IN;No Informado;España;Universidad De Salamanca (España);4;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela Politécnica Superior;IN;No Informado;España;Universidad De Valladolid (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela Politécnica Superior;IN;No Informado;España;Universidad De La Rioja (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela Politécnica Superior;IN;No Informado;España;Universidad De Córdoba (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela Politécnica Superior;IN;No Informado;España;Universidad De Sevilla (España);2;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela Politécnica Superior;IN;No Informado;España;Universidad De Granada (España);5;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela Politécnica Superior;IN;No Informado;España;Universidad De Lleida (España);3;0;27/09/2020
2019;SICUE;00.0-Área para Sicue;Escuela Politécnica Superior;IN;No Informado;España;Universidad De Cádiz (España);3;0;27/09/2020
